1 0:0.465 1:0.36 2:0.11 3:0.4955 4:0.2665 5:0.085 6:0.121 7:7
3 0:0.465 1:0.355 2:0.09 3:0.4325 4:0.2005 5:0.074 6:0.1275 7:9
2 0:0.475 1:0.38 2:0.14 3:0.689 4:0.3165 5:0.1315 6:0.1955 7:7
3 0:0.48 1:0.35 2:0.135 3:0.5465 4:0.2735 5:0.0995 6:0.158 7:8
1 0:0.485 1:0.39 2:0.135 3:0.617 4:0.25 5:0.1345 6:0.1635 7:8
3 0:0.49 1:0.37 2:0.11 3:0.538 4:0.271 5:0.1035 6:0.139 7:8
1 0:0.5 1:0.39 2:0.135 3:0.7815 4:0.361 5:0.1575 6:0.2385 7:9
2 0:0.5 1:0.38 2:0.14 3:0.6355 4:0.277 5:0.143 6:0.1785 7:8
1 0:0.505 1:0.385 2:0.13 3:0.6435 4:0.3135 5:0.149 6:0.1515 7:7
1 0:0.525 1:0.385 2:0.1 3:0.5115 4:0.246 5:0.1005 6:0.1455 7:8
1 0:0.535 1:0.42 2:0.125 3:0.738 4:0.355 5:0.1895 6:0.1795 7:8
2 0:0.535 1:0.42 2:0.13 3:0.699 4:0.3125 5:0.1565 6:0.2035 7:8
2 0:0.54 1:0.385 2:0.14 3:0.7655 4:0.3265 5:0.116 6:0.2365 7:10
2 0:0.54 1:0.42 2:0.13 3:0.7505 4:0.368 5:0.1675 6:0.1845 7:9
2 0:0.545 1:0.43 2:0.16 3:0.844 4:0.3945 5:0.1855 6:0.231 7:9
1 0:0.55 1:0.41 2:0.13 3:0.8705 4:0.4455 5:0.2115 6:0.213 7:9
3 0:0.55 1:0.42 2:0.115 3:0.668 4:0.2925 5:0.137 6:0.209 7:11
2 0:0.565 1:0.44 2:0.135 3:0.83 4:0.393 5:0.1735 6:0.238 7:9
1 0:0.58 1:0.45 2:0.12 3:0.8685 4:0.418 5:0.1475 6:0.2605 7:8
2 0:0.58 1:0.435 2:0.15 3:0.839 4:0.3485 5:0.207 6:0.192 7:7
2 0:0.585 1:0.485 2:0.15 3:1.079 4:0.4145 5:0.2115 6:0.356 7:11
1 0:0.595 1:0.465 2:0.15 3:0.919 4:0.4335 5:0.1765 6:0.262 7:9
2 0:0.6 1:0.47 2:0.19 3:1.1345 4:0.492 5:0.2595 6:0.3375 7:10
2 0:0.61 1:0.43 2:0.14 3:0.909 4:0.438 5:0.2 6:0.22 7:8
1 0:0.61 1:0.48 2:0.165 3:1.2435 4:0.5575 5:0.2675 6:0.372 7:8
2 0:0.62 1:0.49 2:0.16 3:1.056 4:0.493 5:0.244 6:0.2725 7:9
1 0:0.645 1:0.495 2:0.15 3:1.2095 4:0.603 5:0.2225 6:0.339 7:9
1 0:0.65 1:0.5 2:0.14 3:1.238 4:0.6165 5:0.2355 6:0.32 7:8
2 0:0.665 1:0.525 2:0.21 3:1.644 4:0.818 5:0.3395 6:0.4275 7:10
1 0:0.685 1:0.55 2:0.2 3:1.7725 4:0.813 5:0.387 6:0.49 7:11
2 0:0.69 1:0.54 2:0.195 3:1.2525 4:0.73 5:0.3975 6:0.462 7:12
2 0:0.705 1:0.57 2:0.185 3:1.761 4:0.747 5:0.3725 6:0.488 7:10
2 0:0.71 1:0.5 2:0.15 3:1.3165 4:0.6835 5:0.2815 6:0.28 7:10
1 0:0.72 1:0.585 2:0.22 3:1.914 4:0.9155 5:0.448 6:0.479 7:11
2 0:0.72 1:0.575 2:0.215 3:2.1 4:0.8565 5:0.4825 6:0.602 7:12
2 0:0.73 1:0.555 2:0.18 3:1.6895 4:0.6555 5:0.1965 6:0.4935 7:10
1 0:0.775 1:0.57 2:0.22 3:2.032 4:0.735 5:0.4755 6:0.6585 7:17
2 0:0.505 1:0.39 2:0.115 3:0.66 4:0.3045 5:0.1555 6:0.175 7:8
1 0:0.53 1:0.425 2:0.13 3:0.7455 4:0.2995 5:0.1355 6:0.245 7:10
2 0:0.505 1:0.385 2:0.115 3:0.616 4:0.243 5:0.1075 6:0.21 7:11
3 0:0.405 1:0.305 2:0.09 3:0.2825 4:0.114 5:0.0575 6:0.095 7:7
1 0:0.415 1:0.3 2:0.1 3:0.3355 4:0.1545 5:0.0685 6:0.095 7:7
1 0:0.5 1:0.39 2:0.145 3:0.651 4:0.273 5:0.132 6:0.22 7:11
1 0:0.425 1:0.33 2:0.08 3:0.361 4:0.134 5:0.0825 6:0.125 7:7
1 0:0.47 1:0.35 2:0.1 3:0.4775 4:0.1885 5:0.0885 6:0.175 7:8
2 0:0.4 1:0.31 2:0.115 3:0.3465 4:0.1475 5:0.0695 6:0.115 7:10
3 0:0.37 1:0.29 2:0.1 3:0.25 4:0.1025 5:0.0505 6:0.085 7:10
1 0:0.5 1:0.38 2:0.155 3:0.66 4:0.2655 5:0.1365 6:0.215 7:19
3 0:0.41 1:0.31 2:0.11 3:0.315 4:0.124 5:0.082 6:0.095 7:9
1 0:0.375 1:0.29 2:0.1 3:0.276 4:0.1175 5:0.0565 6:0.085 7:9
2 0:0.49 1:0.385 2:0.125 3:0.5395 4:0.2175 5:0.128 6:0.165 7:11
1 0:0.585 1:0.48 2:0.185 3:1.04 4:0.434 5:0.265 6:0.285 7:10
1 0:0.595 1:0.455 2:0.155 3:1.041 4:0.416 5:0.2105 6:0.365 7:14
2 0:0.675 1:0.55 2:0.18 3:1.6885 4:0.562 5:0.3705 6:0.6 7:15
1 0:0.665 1:0.535 2:0.225 3:2.1835 4:0.7535 5:0.391 6:0.885 7:27
1 0:0.62 1:0.49 2:0.17 3:1.2105 4:0.5185 5:0.2555 6:0.335 7:13
3 0:0.325 1:0.25 2:0.055 3:0.166 4:0.076 5:0.051 6:0.045 7:5
3 0:0.455 1:0.355 2:0.08 3:0.452 4:0.2165 5:0.0995 6:0.125 7:9
1 0:0.525 1:0.405 2:0.13 3:0.7185 4:0.3265 5:0.1975 6:0.175 7:8
3 0:0.385 1:0.29 2:0.09 3:0.232 4:0.0855 5:0.0495 6:0.08 7:7
3 0:0.13 1:0.095 2:0.035 3:0.0105 4:0.005 5:0.0065 6:0.0035 7:4
3 0:0.18 1:0.13 2:0.045 3:0.0275 4:0.0125 5:0.01 6:0.009 7:3
3 0:0.31 1:0.225 2:0.05 3:0.1445 4:0.0675 5:0.0385 6:0.045 7:6
2 0:0.375 1:0.29 2:0.08 3:0.282 4:0.1405 5:0.0725 6:0.08 7:7
2 0:0.48 1:0.38 2:0.12 3:0.608 4:0.2705 5:0.1405 6:0.185 7:8
3 0:0.455 1:0.37 2:0.125 3:0.433 4:0.201 5:0.1265 6:0.145 7:9
1 0:0.425 1:0.325 2:0.1 3:0.3295 4:0.1365 5:0.0725 6:0.11 7:7
3 0:0.475 1:0.36 2:0.11 3:0.4555 4:0.177 5:0.0965 6:0.145 7:9
2 0:0.435 1:0.35 2:0.12 3:0.4585 4:0.192 5:0.1 6:0.13 7:11
2 0:0.29 1:0.21 2:0.075 3:0.275 4:0.113 5:0.0675 6:0.035 7:6
1 0:0.385 1:0.295 2:0.095 3:0.335 4:0.147 5:0.094 6:0.09 7:7
1 0:0.47 1:0.375 2:0.115 3:0.4265 4:0.1685 5:0.0755 6:0.15 7:8
2 0:0.5 1:0.4 2:0.125 3:0.5765 4:0.2395 5:0.126 6:0.185 7:10
3 0:0.4 1:0.31 2:0.1 3:0.127 4:0.106 5:0.071 6:0.085 7:7
1 0:0.62 1:0.51 2:0.175 3:1.1505 4:0.4375 5:0.2265 6:0.4 7:12
1 0:0.595 1:0.47 2:0.15 3:0.8915 4:0.359 5:0.2105 6:0.245 7:12
1 0:0.585 1:0.455 2:0.14 3:0.97 4:0.462 5:0.185 6:0.295 7:9
1 0:0.32 1:0.24 2:0.08 3:0.18 4:0.08 5:0.0385 6:0.055 7:6
2 0:0.52 1:0.41 2:0.125 3:0.6985 4:0.2945 5:0.1625 6:0.215 7:10
1 0:0.44 1:0.35 2:0.11 3:0.4585 4:0.2 5:0.0885 6:0.13 7:9
2 0:0.44 1:0.33 2:0.115 3:0.4005 4:0.143 5:0.113 6:0.12 7:8
1 0:0.565 1:0.425 2:0.1 3:0.7145 4:0.3055 5:0.166 6:0.18 7:12
2 0:0.56 1:0.425 2:0.125 3:0.932 4:0.361 5:0.213 6:0.335 7:9
2 0:0.59 1:0.455 2:0.175 3:0.966 4:0.391 5:0.2455 6:0.31 7:10
2 0:0.57 1:0.465 2:0.18 3:0.9995 4:0.405 5:0.277 6:0.295 7:16
1 0:0.68 1:0.53 2:0.205 3:1.496 4:0.5825 5:0.337 6:0.465 7:14
2 0:0.45 1:0.36 2:0.125 3:0.5065 4:0.222 5:0.105 6:0.16 7:10
3 0:0.32 1:0.24 2:0.075 3:0.1735 4:0.076 5:0.0355 6:0.05 7:7
3 0:0.46 1:0.35 2:0.11 3:0.3945 4:0.1685 5:0.0865 6:0.125 7:9
1 0:0.47 1:0.37 2:0.105 3:0.4665 4:0.2025 5:0.1015 6:0.155 7:10
1 0:0.455 1:0.35 2:0.105 3:0.401 4:0.1575 5:0.083 6:0.135 7:9
2 0:0.415 1:0.325 2:0.115 3:0.3455 4:0.1405 5:0.0765 6:0.11 7:9
1 0:0.465 1:0.35 2:0.12 3:0.5205 4:0.2015 5:0.1625 6:0.185 7:11
1 0:0.46 1:0.375 2:0.135 3:0.4935 4:0.186 5:0.0845 6:0.17 7:12
1 0:0.415 1:0.31 2:0.09 3:0.3245 4:0.1305 5:0.0735 6:0.115 7:8
1 0:0.27 1:0.195 2:0.07 3:0.106 4:0.0465 5:0.018 6:0.036 7:7
1 0:0.445 1:0.355 2:0.11 3:0.4415 4:0.1805 5:0.1035 6:0.1505 7:10
2 0:0.745 1:0.585 2:0.19 3:1.966 4:0.8435 5:0.437 6:0.5855 7:18
2 0:0.4 1:0.3 2:0.115 3:0.3025 4:0.1335 5:0.0465 6:0.0935 7:8
3 0:0.28 1:0.2 2:0.075 3:0.1225 4:0.0545 5:0.0115 6:0.035 7:5
1 0:0.55 1:0.44 2:0.135 3:0.879 4:0.368 5:0.2095 6:0.265 7:10
1 0:0.58 1:0.46 2:0.165 3:1.2275 4:0.473 5:0.1965 6:0.435 7:16
1 0:0.61 1:0.5 2:0.165 3:1.2715 4:0.4915 5:0.185 6:0.49 7:12
1 0:0.62 1:0.495 2:0.175 3:1.806 4:0.643 5:0.3285 6:0.725 7:17
1 0:0.56 1:0.42 2:0.195 3:0.8085 4:0.3025 5:0.1795 6:0.285 7:14
2 0:0.64 1:0.51 2:0.2 3:1.3905 4:0.61 5:0.3315 6:0.41 7:12
1 0:0.69 1:0.55 2:0.2 3:1.8465 4:0.732 5:0.472 6:0.57 7:19
2 0:0.715 1:0.565 2:0.24 3:2.1995 4:0.7245 5:0.465 6:0.885 7:17
2 0:0.71 1:0.565 2:0.195 3:1.817 4:0.785 5:0.492 6:0.49 7:11
2 0:0.55 1:0.47 2:0.15 3:0.897 4:0.377 5:0.184 6:0.29 7:9
1 0:0.375 1:0.305 2:0.09 3:0.3245 4:0.1395 5:0.0565 6:0.095 7:5
2 0:0.61 1:0.45 2:0.16 3:1.136 4:0.414 5:0.311 6:0.3 7:9
3 0:0.38 1:0.28 2:0.085 3:0.2735 4:0.115 5:0.061 6:0.085 7:6
2 0:0.37 1:0.275 2:0.085 3:0.2405 4:0.104 5:0.0535 6:0.07 7:5
1 0:0.335 1:0.235 2:0.085 3:0.1545 4:0.066 5:0.0345 6:0.045 7:6
3 0:0.165 1:0.115 2:0.015 3:0.0145 4:0.0055 5:0.003 6:0.005 7:4
1 0:0.285 1:0.21 2:0.075 3:0.1185 4:0.055 5:0.0285 6:0.04 7:7
3 0:0.19 1:0.13 2:0.03 3:0.0295 4:0.0155 5:0.015 6:0.01 7:6
3 0:0.215 1:0.15 2:0.03 3:0.0385 4:0.0115 5:0.005 6:0.01 7:5
1 0:0.595 1:0.465 2:0.125 3:0.799 4:0.3245 5:0.2 6:0.23 7:10
2 0:0.645 1:0.5 2:0.17 3:1.1845 4:0.4805 5:0.274 6:0.355 7:13
1 0:0.575 1:0.45 2:0.185 3:0.925 4:0.342 5:0.197 6:0.35 7:12
2 0:0.57 1:0.45 2:0.17 3:1.098 4:0.414 5:0.187 6:0.405 7:20
2 0:0.58 1:0.45 2:0.235 3:1.071 4:0.3 5:0.206 6:0.395 7:14
2 0:0.595 1:0.48 2:0.2 3:0.975 4:0.358 5:0.2035 6:0.34 7:15
2 0:0.595 1:0.47 2:0.25 3:1.283 4:0.462 5:0.2475 6:0.445 7:14
2 0:0.625 1:0.42 2:0.165 3:1.0595 4:0.358 5:0.165 6:0.445 7:21
1 0:0.535 1:0.42 2:0.165 3:0.9195 4:0.3355 5:0.1985 6:0.26 7:16
1 0:0.55 1:0.43 2:0.16 3:0.9295 4:0.317 5:0.1735 6:0.355 7:13
1 0:0.495 1:0.4 2:0.155 3:0.8085 4:0.2345 5:0.1155 6:0.35 7:6
3 0:0.32 1:0.235 2:0.08 3:0.1485 4:0.064 5:0.031 6:0.045 7:6
1 0:0.445 1:0.34 2:0.12 3:0.4475 4:0.193 5:0.1035 6:0.13 7:9
2 0:0.52 1:0.4 2:0.125 3:0.6865 4:0.295 5:0.1715 6:0.185 7:9
1 0:0.495 1:0.385 2:0.135 3:0.6335 4:0.2 5:0.1225 6:0.26 7:14
1 0:0.47 1:0.37 2:0.135 3:0.547 4:0.222 5:0.1325 6:0.17 7:12
2 0:0.49 1:0.37 2:0.14 3:0.585 4:0.243 5:0.115 6:0.195 7:10
1 0:0.58 1:0.47 2:0.165 3:0.927 4:0.3215 5:0.1985 6:0.315 7:11
1 0:0.645 1:0.495 2:0.185 3:1.4935 4:0.5265 5:0.2785 6:0.455 7:15
2 0:0.575 1:0.485 2:0.165 3:1.0405 4:0.419 5:0.264 6:0.3 7:14
3 0:0.215 1:0.17 2:0.055 3:0.0605 4:0.0205 5:0.014 6:0.02 7:6
3 0:0.43 1:0.325 2:0.11 3:0.3675 4:0.1355 5:0.0935 6:0.12 7:13
3 0:0.26 1:0.215 2:0.08 3:0.099 4:0.037 5:0.0255 6:0.045 7:5
3 0:0.37 1:0.28 2:0.09 3:0.233 4:0.0905 5:0.0545 6:0.07 7:11
3 0:0.405 1:0.305 2:0.105 3:0.3625 4:0.1565 5:0.0705 6:0.125 7:10
3 0:0.27 1:0.19 2:0.08 3:0.081 4:0.0265 5:0.0195 6:0.03 7:6
2 0:0.68 1:0.55 2:0.2 3:1.596 4:0.525 5:0.4075 6:0.585 7:21
2 0:0.65 1:0.515 2:0.195 3:1.4005 4:0.5195 5:0.36 6:0.44 7:13
2 0:0.645 1:0.49 2:0.215 3:1.406 4:0.4265 5:0.2285 6:0.51 7:25
1 0:0.57 1:0.405 2:0.16 3:0.9245 4:0.3445 5:0.2185 6:0.295 7:19
1 0:0.615 1:0.48 2:0.19 3:1.36 4:0.5305 5:0.2375 6:0.47 7:18
1 0:0.42 1:0.345 2:0.105 3:0.43 4:0.175 5:0.096 6:0.13 7:7
3 0:0.275 1:0.22 2:0.08 3:0.1365 4:0.0565 5:0.0285 6:0.042 7:6
2 0:0.29 1:0.225 2:0.075 3:0.14 4:0.0515 5:0.0235 6:0.04 7:5
1 0:0.42 1:0.34 2:0.115 3:0.4215 4:0.175 5:0.093 6:0.135 7:8
2 0:0.625 1:0.525 2:0.215 3:1.5765 4:0.5115 5:0.2595 6:0.665 7:16
2 0:0.55 1:0.465 2:0.18 3:1.2125 4:0.3245 5:0.205 6:0.525 7:27
1 0:0.66 1:0.505 2:0.2 3:1.6305 4:0.4865 5:0.297 6:0.61 7:18
1 0:0.565 1:0.47 2:0.195 3:1.142 4:0.387 5:0.258 6:0.35 7:17
2 0:0.595 1:0.495 2:0.235 3:1.366 4:0.5065 5:0.219 6:0.52 7:13
1 0:0.63 1:0.51 2:0.23 3:1.539 4:0.5635 5:0.2815 6:0.57 7:17
2 0:0.43 1:0.325 2:0.12 3:0.445 4:0.165 5:0.0995 6:0.155 7:8
2 0:0.455 1:0.35 2:0.14 3:0.5725 4:0.1965 5:0.1325 6:0.175 7:10
3 0:0.33 1:0.26 2:0.08 3:0.19 4:0.0765 5:0.0385 6:0.065 7:7
2 0:0.515 1:0.415 2:0.13 3:0.764 4:0.276 5:0.196 6:0.25 7:13
1 0:0.495 1:0.39 2:0.15 3:0.853 4:0.3285 5:0.189 6:0.27 7:14
2 0:0.485 1:0.375 2:0.145 3:0.5885 4:0.2385 5:0.1155 6:0.19 7:13
2 0:0.535 1:0.46 2:0.145 3:0.7875 4:0.3395 5:0.2005 6:0.2 7:8
1 0:0.58 1:0.465 2:0.175 3:1.035 4:0.401 5:0.1865 6:0.385 7:17
2 0:0.625 1:0.525 2:0.195 3:1.352 4:0.4505 5:0.2445 6:0.53 7:13
2 0:0.555 1:0.455 2:0.18 3:0.958 4:0.296 5:0.195 6:0.39 7:14
2 0:0.55 1:0.425 2:0.145 3:0.797 4:0.297 5:0.15 6:0.265 7:9
1 0:0.59 1:0.475 2:0.155 3:0.857 4:0.356 5:0.174 6:0.28 7:13
3 0:0.355 1:0.28 2:0.11 3:0.2235 4:0.0815 5:0.0525 6:0.08 7:7
3 0:0.275 1:0.2 2:0.075 3:0.086 4:0.0305 5:0.019 6:0.03 7:7
2 0:0.505 1:0.39 2:0.175 3:0.692 4:0.267 5:0.15 6:0.215 7:12
1 0:0.37 1:0.28 2:0.095 3:0.2225 4:0.0805 5:0.051 6:0.075 7:7
1 0:0.555 1:0.43 2:0.165 3:0.7575 4:0.2735 5:0.1635 6:0.275 7:13
2 0:0.505 1:0.4 2:0.165 3:0.729 4:0.2675 5:0.155 6:0.25 7:9
2 0:0.56 1:0.445 2:0.18 3:0.903 4:0.3575 5:0.2045 6:0.295 7:9
1 0:0.595 1:0.475 2:0.17 3:1.0965 4:0.419 5:0.229 6:0.35 7:17
2 0:0.57 1:0.45 2:0.165 3:0.903 4:0.3305 5:0.1845 6:0.295 7:14
1 0:0.6 1:0.48 2:0.175 3:1.229 4:0.4125 5:0.2735 6:0.415 7:13
2 0:0.56 1:0.435 2:0.185 3:1.106 4:0.422 5:0.2435 6:0.33 7:15
1 0:0.585 1:0.465 2:0.19 3:1.171 4:0.3905 5:0.2355 6:0.4 7:17
3 0:0.46 1:0.335 2:0.11 3:0.444 4:0.225 5:0.0745 6:0.11 7:8
2 0:0.46 1:0.36 2:0.115 3:0.4755 4:0.2105 5:0.105 6:0.16 7:8
1 0:0.415 1:0.315 2:0.125 3:0.388 4:0.068 5:0.09 6:0.125 7:12
2 0:0.435 1:0.32 2:0.12 3:0.3785 4:0.152 5:0.0915 6:0.125 7:11
2 0:0.475 1:0.38 2:0.135 3:0.486 4:0.1735 5:0.07 6:0.185 7:7
1 0:0.465 1:0.36 2:0.13 3:0.5265 4:0.2105 5:0.1185 6:0.165 7:10
3 0:0.355 1:0.28 2:0.1 3:0.2275 4:0.0935 5:0.0455 6:0.085 7:11
1 0:0.46 1:0.375 2:0.14 3:0.5105 4:0.192 5:0.1045 6:0.205 7:9
2 0:0.38 1:0.325 2:0.11 3:0.3105 4:0.12 5:0.074 6:0.105 7:10
2 0:0.47 1:0.365 2:0.12 3:0.543 4:0.2295 5:0.1495 6:0.15 7:9
1 0:0.36 1:0.27 2:0.09 3:0.2225 4:0.083 5:0.053 6:0.075 7:6
2 0:0.585 1:0.455 2:0.165 3:0.998 4:0.345 5:0.2495 6:0.315 7:12
1 0:0.655 1:0.59 2:0.2 3:1.5455 4:0.654 5:0.3765 6:0.415 7:11
1 0:0.6 1:0.485 2:0.175 3:1.2675 4:0.4995 5:0.2815 6:0.38 7:13
2 0:0.57 1:0.46 2:0.17 3:1.1 4:0.4125 5:0.2205 6:0.38 7:14
2 0:0.645 1:0.5 2:0.2 3:1.4285 4:0.639 5:0.305 6:0.36 7:11
1 0:0.65 1:0.495 2:0.18 3:1.793 4:0.8005 5:0.339 6:0.53 7:14
1 0:0.51 1:0.395 2:0.145 3:0.6185 4:0.216 5:0.1385 6:0.24 7:12
1 0:0.52 1:0.38 2:0.135 3:0.5825 4:0.2505 5:0.1565 6:0.175 7:8
1 0:0.495 1:0.415 2:0.165 3:0.7485 4:0.264 5:0.134 6:0.285 7:13
1 0:0.43 1:0.335 2:0.115 3:0.406 4:0.166 5:0.0935 6:0.135 7:8
2 0:0.59 1:0.465 2:0.16 3:1.1005 4:0.506 5:0.2525 6:0.295 7:13
1 0:0.55 1:0.46 2:0.175 3:0.869 4:0.3155 5:0.1825 6:0.32 7:10
1 0:0.585 1:0.43 2:0.16 3:0.955 4:0.3625 5:0.176 6:0.27 7:11
2 0:0.58 1:0.455 2:0.16 3:0.9215 4:0.312 5:0.196 6:0.3 7:17
2 0:0.62 1:0.51 2:0.15 3:1.456 4:0.581 5:0.2875 6:0.32 7:13
3 0:0.59 1:0.45 2:0.16 3:0.893 4:0.2745 5:0.2185 6:0.345 7:14
2 0:0.72 1:0.575 2:0.215 3:2.226 4:0.8955 5:0.405 6:0.62 7:13
2 0:0.635 1:0.51 2:0.175 3:1.2125 4:0.5735 5:0.261 6:0.36 7:14
2 0:0.61 1:0.48 2:0.175 3:1.0675 4:0.391 5:0.216 6:0.42 7:15
2 0:0.545 1:0.445 2:0.175 3:0.8525 4:0.3465 5:0.189 6:0.295 7:13
1 0:0.57 1:0.45 2:0.16 3:0.8615 4:0.3725 5:0.2175 6:0.255 7:12
2 0:0.6 1:0.475 2:0.18 3:1.162 4:0.511 5:0.2675 6:0.32 7:18
2 0:0.52 1:0.41 2:0.17 3:0.8705 4:0.3735 5:0.219 6:0.25 7:14
1 0:0.635 1:0.51 2:0.21 3:1.598 4:0.6535 5:0.2835 6:0.58 7:15
2 0:0.67 1:0.52 2:0.15 3:1.406 4:0.519 5:0.348 6:0.37 7:13
1 0:0.695 1:0.57 2:0.2 3:2.033 4:0.751 5:0.4255 6:0.685 7:15
1 0:0.655 1:0.525 2:0.185 3:1.259 4:0.487 5:0.2215 6:0.445 7:20
2 0:0.62 1:0.48 2:0.23 3:1.0935 4:0.403 5:0.245 6:0.355 7:14
2 0:0.6 1:0.475 2:0.18 3:1.1805 4:0.4345 5:0.2475 6:0.425 7:19
1 0:0.51 1:0.405 2:0.13 3:0.7175 4:0.3725 5:0.158 6:0.17 7:9
1 0:0.525 1:0.405 2:0.135 3:0.7575 4:0.3305 5:0.216 6:0.195 7:10
1 0:0.44 1:0.375 2:0.13 3:0.487 4:0.226 5:0.0965 6:0.155 7:9
3 0:0.485 1:0.415 2:0.14 3:0.5705 4:0.25 5:0.134 6:0.185 7:8
2 0:0.495 1:0.385 2:0.13 3:0.6905 4:0.3125 5:0.179 6:0.175 7:10
3 0:0.435 1:0.345 2:0.12 3:0.4475 4:0.221 5:0.112 6:0.125 7:7
3 0:0.405 1:0.315 2:0.105 3:0.347 4:0.1605 5:0.0785 6:0.1 7:9
3 0:0.42 1:0.33 2:0.1 3:0.352 4:0.1635 5:0.089 6:0.1 7:9
2 0:0.5 1:0.395 2:0.15 3:0.7145 4:0.3235 5:0.173 6:0.195 7:9
2 0:0.385 1:0.305 2:0.105 3:0.3315 4:0.1365 5:0.0745 6:0.1 7:7
3 0:0.33 1:0.265 2:0.09 3:0.18 4:0.068 5:0.036 6:0.06 7:6
2 0:0.58 1:0.475 2:0.155 3:0.974 4:0.4305 5:0.23 6:0.285 7:10
3 0:0.325 1:0.27 2:0.1 3:0.185 4:0.08 5:0.0435 6:0.065 7:6
1 0:0.475 1:0.375 2:0.12 3:0.563 4:0.2525 5:0.1205 6:0.185 7:10
2 0:0.38 1:0.3 2:0.09 3:0.3215 4:0.1545 5:0.075 6:0.095 7:9
3 0:0.34 1:0.26 2:0.09 3:0.179 4:0.076 5:0.0525 6:0.055 7:6
1 0:0.525 1:0.425 2:0.12 3:0.702 4:0.3335 5:0.1465 6:0.22 7:12
2 0:0.52 1:0.415 2:0.145 3:0.8045 4:0.3325 5:0.1725 6:0.285 7:10
2 0:0.535 1:0.45 2:0.135 3:0.8075 4:0.322 5:0.181 6:0.25 7:13
1 0:0.475 1:0.36 2:0.12 3:0.578 4:0.2825 5:0.12 6:0.17 7:8
3 0:0.415 1:0.325 2:0.1 3:0.385 4:0.167 5:0.08 6:0.125 7:7
3 0:0.495 1:0.385 2:0.125 3:0.585 4:0.2755 5:0.1235 6:0.165 7:8
2 0:0.48 1:0.405 2:0.13 3:0.6375 4:0.277 5:0.1445 6:0.21 7:10
2 0:0.52 1:0.425 2:0.15 3:0.813 4:0.385 5:0.2015 6:0.23 7:10
1 0:0.46 1:0.375 2:0.13 3:0.5735 4:0.2505 5:0.119 6:0.195 7:9
2 0:0.58 1:0.455 2:0.12 3:0.94 4:0.399 5:0.257 6:0.265 7:11
1 0:0.59 1:0.49 2:0.135 3:1.008 4:0.422 5:0.2245 6:0.285 7:11
2 0:0.55 1:0.415 2:0.135 3:0.775 4:0.302 5:0.179 6:0.26 7:23
2 0:0.65 1:0.5 2:0.165 3:1.1445 4:0.485 5:0.218 6:0.365 7:12
2 0:0.465 1:0.375 2:0.135 3:0.6 4:0.2225 5:0.129 6:0.23 7:16
1 0:0.455 1:0.355 2:0.13 3:0.515 4:0.2 5:0.1275 6:0.175 7:11
1 0:0.47 1:0.375 2:0.13 3:0.5795 4:0.2145 5:0.164 6:0.195 7:13
2 0:0.435 1:0.35 2:0.11 3:0.384 4:0.143 5:0.1005 6:0.125 7:13
1 0:0.35 1:0.265 2:0.11 3:0.2965 4:0.1365 5:0.063 6:0.085 7:7
3 0:0.315 1:0.24 2:0.07 3:0.137 4:0.0545 5:0.0315 6:0.04 7:8
1 0:0.595 1:0.47 2:0.145 3:0.991 4:0.4035 5:0.1505 6:0.34 7:16
2 0:0.58 1:0.475 2:0.135 3:0.925 4:0.391 5:0.165 6:0.275 7:14
1 0:0.575 1:0.435 2:0.15 3:0.805 4:0.293 5:0.1625 6:0.27 7:17
1 0:0.535 1:0.435 2:0.155 3:0.8915 4:0.3415 5:0.177 6:0.25 7:13
1 0:0.515 1:0.42 2:0.14 3:0.769 4:0.2505 5:0.154 6:0.29 7:13
2 0:0.505 1:0.385 2:0.135 3:0.6185 4:0.251 5:0.1175 6:0.2 7:12
2 0:0.505 1:0.395 2:0.145 3:0.6515 4:0.2695 5:0.153 6:0.205 7:15
3 0:0.4 1:0.31 2:0.1 3:0.2875 4:0.1145 5:0.0635 6:0.095 7:10
1 0:0.49 1:0.395 2:0.135 3:0.5545 4:0.213 5:0.0925 6:0.215 7:14
1 0:0.53 1:0.435 2:0.135 3:0.7365 4:0.3275 5:0.1315 6:0.22 7:12
3 0:0.395 1:0.325 2:0.105 3:0.306 4:0.111 5:0.0735 6:0.095 7:8
2 0:0.665 1:0.535 2:0.19 3:1.496 4:0.5775 5:0.2815 6:0.475 7:17
2 0:0.415 1:0.305 2:0.105 3:0.3605 4:0.12 5:0.082 6:0.1 7:10
1 0:0.43 1:0.345 2:0.115 3:0.3045 4:0.0925 5:0.055 6:0.12 7:11
1 0:0.475 1:0.395 2:0.135 3:0.592 4:0.2465 5:0.1645 6:0.2 7:13
2 0:0.525 1:0.425 2:0.145 3:0.7995 4:0.3345 5:0.209 6:0.24 7:15
3 0:0.48 1:0.39 2:0.145 3:0.5825 4:0.2315 5:0.121 6:0.255 7:15
3 0:0.42 1:0.345 2:0.115 3:0.3435 4:0.1515 5:0.0795 6:0.115 7:9
1 0:0.59 1:0.46 2:0.155 3:0.906 4:0.327 5:0.1485 6:0.335 7:15
2 0:0.515 1:0.42 2:0.135 3:0.6295 4:0.2815 5:0.127 6:0.215 7:9
1 0:0.695 1:0.55 2:0.22 3:1.5515 4:0.566 5:0.3835 6:0.445 7:13
2 0:0.8 1:0.63 2:0.195 3:2.526 4:0.933 5:0.59 6:0.62 7:23
